{'Coin': 'ETH', 'Profit': 1.0090921527173238, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 156.2022, 'bid': 159.3578}, 'Bid': {'ask': 160.82, 'bid': 160.82}}
{'Coin': 'ETH', 'Profit': 1.008782521069989, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.08804999999998, 'bid': 162.30195}, 'Bid': {'ask': 163.74, 'bid': 163.74}}
{'Coin': 'XRP', 'Profit': 1.0086624287737558, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.29502, 'bid': 0.30097999999999997}, 'Bid': {'ask': 0.30361, 'bid': 0.30361}}
{'Coin': 'BTC', 'Profit': 1.0081425869565601, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5484.867300000001, 'bid': 5595.6727}, 'Bid': {'ask': 5641.61, 'bid': 5641.61}}
{'Coin': 'LTC', 'Profit': 1.0121896986592327, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.93825, 'bid': 74.41175}, 'Bid': {'ask': 75.33, 'bid': 75.33}}
{'Coin': 'ETC', 'Profit': 1.0065488725666443, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.68755, 'bid': 5.80245}, 'Bid': {'ask': 5.8407, 'bid': 5.8407}}
{'Coin': 'ZEC', 'Profit': 1.0092380952380953, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 59.1426, 'bid': 60.3374}, 'Bid': {'ask': 60.9, 'bid': 60.9}}
{'Coin': 'ZRX', 'Profit': 1.0061341025641026, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26595261000000003, 'bid': 0.27132539}, 'Bid': {'ask': 0.273, 'bid': 0.273}}
{'Coin': 'ETH', 'Profit': 1.007308839644466, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.83055, 'bid': 163.05945}, 'Bid': {'ask': 164.26, 'bid': 164.26}}
{'Coin': 'XRP', 'Profit': 1.00578229049911, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.295614, 'bid': 0.30158599999999997}, 'Bid': {'ask': 0.30334, 'bid': 0.30334}}
{'Coin': 'BTC', 'Profit': 1.0073046497381404, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5495.7771, 'bid': 5606.8029}, 'Bid': {'ask': 5648.06, 'bid': 5648.06}}
{'Coin': 'LTC', 'Profit': 1.005911326774794, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 73.29464999999999, 'bid': 74.77535}, 'Bid': {'ask': 75.22, 'bid': 75.22}}
{'Coin': 'ETC', 'Profit': 1.0062869797188687, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.695965, 'bid': 5.8110349999999995}, 'Bid': {'ask': 5.8478, 'bid': 5.8478}}
{'Coin': 'ZEC', 'Profit': 1.0033047917009714, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 59.3307, 'bid': 60.5293}, 'Bid': {'ask': 60.73, 'bid': 60.73}}
{'Coin': 'ZRX', 'Profit': 1.0089365764447693, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26559126, 'bid': 0.27095674000000003}, 'Bid': {'ask': 0.2734, 'bid': 0.2734}}
{'Coin': 'ETH', 'Profit': 1.0082288161517283, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 158.895, 'bid': 162.105}, 'Bid': {'ask': 163.45, 'bid': 163.45}}
{'Coin': 'XRP', 'Profit': 1.0090835774712796, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.2950695, 'bid': 0.3010305}, 'Bid': {'ask': 0.30379, 'bid': 0.30379}}
{'Coin': 'BTC', 'Profit': 1.009667167714069, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5463.428849999999, 'bid': 5573.80115}, 'Bid': {'ask': 5628.21, 'bid': 5628.21}}
{'Coin': 'LTC', 'Profit': 1.0086662663464103, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.81945, 'bid': 74.29055000000001}, 'Bid': {'ask': 74.94, 'bid': 74.94}}
{'Coin': 'ETC', 'Profit': 1.0073241852487136, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.672700000000001, 'bid': 5.7873}, 'Bid': {'ask': 5.83, 'bid': 5.83}}
{'Coin': 'ZEC', 'Profit': 1.0073333333333334, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.964400000000005, 'bid': 60.1556}, 'Bid': {'ask': 60.6, 'bid': 60.6}}
{'Coin': 'ZRX', 'Profit': 1.0120351804123713, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26301775499999996, 'bid': 0.268331245}, 'Bid': {'ask': 0.2716, 'bid': 0.2716}}
{'Coin': 'ETH', 'Profit': 1.0090332843857073, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 158.7564, 'bid': 161.9636}, 'Bid': {'ask': 163.44, 'bid': 163.44}}
{'Coin': 'XRP', 'Profit': 1.0081574528332948, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.2952675, 'bid': 0.3012325}, 'Bid': {'ask': 0.30371, 'bid': 0.30371}}
{'Coin': 'BTC', 'Profit': 1.0093968754721006, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5463.211050000001, 'bid': 5573.57895}, 'Bid': {'ask': 5626.45, 'bid': 5626.45}}
{'Coin': 'LTC', 'Profit': 1.0079321852890135, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.8442, 'bid': 74.3158}, 'Bid': {'ask': 74.91, 'bid': 74.91}}
{'Coin': 'ETC', 'Profit': 1.0083595347318866, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.657355, 'bid': 5.771645}, 'Bid': {'ask': 5.8203, 'bid': 5.8203}}
{'Coin': 'ZEC', 'Profit': 1.011211497282161, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.84065, 'bid': 60.02935}, 'Bid': {'ask': 60.71, 'bid': 60.71}}
{'Coin': 'ZRX', 'Profit': 1.0069180606957808, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26301726000000003, 'bid': 0.26833074}, 'Bid': {'ask': 0.2702, 'bid': 0.2702}}
{'Coin': 'ETH', 'Profit': 1.0061779960947035, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.64245, 'bid': 162.86755}, 'Bid': {'ask': 163.88, 'bid': 163.88}}
{'Coin': 'XRP', 'Profit': 1.0092832966382965, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.29551499999999997, 'bid': 0.301485}, 'Bid': {'ask': 0.30431, 'bid': 0.30431}}
{'Coin': 'BTC', 'Profit': 1.0095910077233297, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5471.57655, 'bid': 5582.113450000001}, 'Bid': {'ask': 5636.17, 'bid': 5636.17}}
{'Coin': 'LTC', 'Profit': 1.006927751068376, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.88875, 'bid': 74.36125}, 'Bid': {'ask': 74.88, 'bid': 74.88}}
{'Coin': 'ETC', 'Profit': 1.0077445558837672, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.663295000000001, 'bid': 5.777705}, 'Bid': {'ask': 5.8228, 'bid': 5.8228}}
{'Coin': 'ZEC', 'Profit': 1.0065272727272727, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.9149, 'bid': 60.1051}, 'Bid': {'ask': 60.5, 'bid': 60.5}}
{'Coin': 'ZRX', 'Profit': 1.009787830882353, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26400429, 'bid': 0.26933771}, 'Bid': {'ask': 0.272, 'bid': 0.272}}
{'Coin': 'ETH', 'Profit': 1.0090345206147842, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.2613, 'bid': 162.4787}, 'Bid': {'ask': 163.96, 'bid': 163.96}}
{'Coin': 'XRP', 'Profit': 1.00850437471219, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.2954655, 'bid': 0.3014345}, 'Bid': {'ask': 0.30402, 'bid': 0.30402}}
{'Coin': 'BTC', 'Profit': 1.0103022438296012, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5483.3823, 'bid': 5594.157700000001}, 'Bid': {'ask': 5652.39, 'bid': 5652.39}}
{'Coin': 'LTC', 'Profit': 1.009882947592445, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.96300000000001, 'bid': 74.437}, 'Bid': {'ask': 75.18, 'bid': 75.18}}
{'Coin': 'ETC', 'Profit': 1.0103489368998628, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.657355, 'bid': 5.771645}, 'Bid': {'ask': 5.832, 'bid': 5.832}}
{'Coin': 'ZEC', 'Profit': 1.0079344235216385, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.87035, 'bid': 60.059650000000005}, 'Bid': {'ask': 60.54, 'bid': 60.54}}
{'Coin': 'ZRX', 'Profit': 1.005782179675994, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26468243999999996, 'bid': 0.27002956}, 'Bid': {'ask': 0.2716, 'bid': 0.2716}}
{'Coin': 'ETH', 'Profit': 1.0057909068657445, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.25635, 'bid': 162.47365000000002}, 'Bid': {'ask': 163.42, 'bid': 163.42}}
{'Coin': 'XRP', 'Profit': 1.0065464614167519, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.295416, 'bid': 0.301384}, 'Bid': {'ask': 0.30337, 'bid': 0.30337}}
{'Coin': 'BTC', 'Profit': 1.005577183921191, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5497.45515, 'bid': 5608.51485}, 'Bid': {'ask': 5639.97, 'bid': 5639.97}}
{'Coin': 'LTC', 'Profit': 1.007562291805463, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 73.00755000000001, 'bid': 74.48245}, 'Bid': {'ask': 75.05, 'bid': 75.05}}
{'Coin': 'ETC', 'Profit': 1.0072731179099346, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.661314999999999, 'bid': 5.775685}, 'Bid': {'ask': 5.818, 'bid': 5.818}}
{'Coin': 'ZEC', 'Profit': 1.0059456108447677, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.93964999999999, 'bid': 60.13035}, 'Bid': {'ask': 60.49, 'bid': 60.49}}
{'Coin': 'ZRX', 'Profit': 1.0060190177252584, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26383995, 'bid': 0.26917005}, 'Bid': {'ask': 0.2708, 'bid': 0.2708}}
{'Coin': 'ETH', 'Profit': 1.0086396968956244, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.0138, 'bid': 162.2262}, 'Bid': {'ask': 163.64, 'bid': 163.64}}
{'Coin': 'XRP', 'Profit': 1.0069100455716264, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.2947725, 'bid': 0.30072750000000004}, 'Bid': {'ask': 0.30282, 'bid': 0.30282}}
{'Coin': 'BTC', 'Profit': 1.0111115932519104, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5495.1534, 'bid': 5606.1666}, 'Bid': {'ask': 5669.16, 'bid': 5669.16}}
{'Coin': 'LTC', 'Profit': 1.0092502324345862, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 73.11645, 'bid': 74.59355000000001}, 'Bid': {'ask': 75.29, 'bid': 75.29}}
{'Coin': 'ETC', 'Profit': 1.009122352294964, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.658345, 'bid': 5.772654999999999}, 'Bid': {'ask': 5.8258, 'bid': 5.8258}}
{'Coin': 'ZEC', 'Profit': 1.0086420566908372, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.964400000000005, 'bid': 60.1556}, 'Bid': {'ask': 60.68, 'bid': 60.68}}
{'Coin': 'ZRX', 'Profit': 1.0089514554163597, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26364442499999996, 'bid': 0.268970575}, 'Bid': {'ask': 0.2714, 'bid': 0.2714}}
{'Coin': 'ETH', 'Profit': 1.0056421400587658, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.2217, 'bid': 162.43830000000003}, 'Bid': {'ask': 163.36, 'bid': 163.36}}
{'Coin': 'XRP', 'Profit': 1.0016778523489933, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.294525, 'bid': 0.300475}, 'Bid': {'ask': 0.30098, 'bid': 0.30098}}
{'Coin': 'BTC', 'Profit': 1.0076075008793528, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5531.00625, 'bid': 5642.74375}, 'Bid': {'ask': 5686.0, 'bid': 5686.0}}
{'Coin': 'LTC', 'Profit': 1.0045095549913137, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 73.01745, 'bid': 74.49255}, 'Bid': {'ask': 74.83, 'bid': 74.83}}
{'Coin': 'ETC', 'Profit': 1.004449437041628, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.668245000000001, 'bid': 5.782755}, 'Bid': {'ask': 5.8086, 'bid': 5.8086}}
{'Coin': 'ZEC', 'Profit': 1.0012611496531219, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 59.26635, 'bid': 60.46365}, 'Bid': {'ask': 60.54, 'bid': 60.54}}
{'Coin': 'ZRX', 'Profit': 1.0010980384900074, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26455869, 'bid': 0.26990331}, 'Bid': {'ask': 0.2702, 'bid': 0.2702}}
{'Coin': 'ETH', 'Profit': 1.009226044976778, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 158.91975, 'bid': 162.13025000000002}, 'Bid': {'ask': 163.64, 'bid': 163.64}}
{'Coin': 'XRP', 'Profit': 1.012043518457373, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.29328750000000003, 'bid': 0.2992125}, 'Bid': {'ask': 0.30286, 'bid': 0.30286}}
{'Coin': 'BTC', 'Profit': 1.0086553481697969, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5532.58035, 'bid': 5644.34965}, 'Bid': {'ask': 5693.63, 'bid': 5693.63}}
{'Coin': 'LTC', 'Profit': 1.0087511686924, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.7452, 'bid': 74.21480000000001}, 'Bid': {'ask': 74.87, 'bid': 74.87}}
{'Coin': 'ETC', 'Profit': 1.008642836234654, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.643495, 'bid': 5.757505}, 'Bid': {'ask': 5.8077, 'bid': 5.8077}}
{'Coin': 'ZEC', 'Profit': 1.011985598410859, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.50405, 'bid': 59.68595}, 'Bid': {'ask': 60.41, 'bid': 60.41}}
{'Coin': 'ZRX', 'Profit': 1.0054316956039895, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26389836, 'bid': 0.26922964000000005}, 'Bid': {'ask': 0.2707, 'bid': 0.2707}}
{'Coin': 'ETH', 'Profit': 1.0074255123891098, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.0237, 'bid': 162.2363}, 'Bid': {'ask': 163.45, 'bid': 163.45}}
{'Coin': 'XRP', 'Profit': 1.0075336825114471, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.295317, 'bid': 0.301283}, 'Bid': {'ask': 0.30357, 'bid': 0.30357}}
{'Coin': 'BTC', 'Profit': 1.0056108711544642, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5519.7747, 'bid': 5631.2853}, 'Bid': {'ask': 5663.06, 'bid': 5663.06}}
{'Coin': 'LTC', 'Profit': 1.0064387139986604, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.70065, 'bid': 74.16935000000001}, 'Bid': {'ask': 74.65, 'bid': 74.65}}
{'Coin': 'ETC', 'Profit': 1.00887037005119, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.636565, 'bid': 5.750435}, 'Bid': {'ask': 5.8019, 'bid': 5.8019}}
{'Coin': 'ZEC', 'Profit': 1.0043346134580062, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.44959999999999, 'bid': 59.6304}, 'Bid': {'ask': 59.89, 'bid': 59.89}}
{'Coin': 'ZRX', 'Profit': 1.0079277798300703, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26323605, 'bid': 0.26855395}, 'Bid': {'ask': 0.2707, 'bid': 0.2707}}
{'Coin': 'ETH', 'Profit': 1.0067570711399534, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.0237, 'bid': 162.2363}, 'Bid': {'ask': 163.34, 'bid': 163.34}}
{'Coin': 'XRP', 'Profit': 1.0063985979299628, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.294525, 'bid': 0.300475}, 'Bid': {'ask': 0.30241, 'bid': 0.30241}}
{'Coin': 'BTC', 'Profit': 1.0066683797964697, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5522.492249999999, 'bid': 5634.05775}, 'Bid': {'ask': 5671.88, 'bid': 5671.88}}
{'Coin': 'LTC', 'Profit': 1.005717735444057, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.6462, 'bid': 74.1138}, 'Bid': {'ask': 74.54, 'bid': 74.54}}
{'Coin': 'ETC', 'Profit': 1.0068228843368507, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.64597, 'bid': 5.76003}, 'Bid': {'ask': 5.7996, 'bid': 5.7996}}
{'Coin': 'ZEC', 'Profit': 1.0077633980421437, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.6179, 'bid': 59.8021}, 'Bid': {'ask': 60.27, 'bid': 60.27}}
{'Coin': 'ZRX', 'Profit': 1.006891058259587, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.263997855, 'bid': 0.26933114500000005}, 'Bid': {'ask': 0.2712, 'bid': 0.2712}}
{'Coin': 'ETH', 'Profit': 1.0072004410683655, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 158.8554, 'bid': 162.0646}, 'Bid': {'ask': 163.24, 'bid': 163.24}}
{'Coin': 'XRP', 'Profit': 1.007591631688535, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.294327, 'bid': 0.300273}, 'Bid': {'ask': 0.30257, 'bid': 0.30257}}
{'Coin': 'BTC', 'Profit': 1.0071286612263486, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5513.34465, 'bid': 5624.72535}, 'Bid': {'ask': 5665.11, 'bid': 5665.11}}
{'Coin': 'LTC', 'Profit': 1.008371059013743, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.1413, 'bid': 73.59870000000001}, 'Bid': {'ask': 74.22, 'bid': 74.22}}
{'Coin': 'ETC', 'Profit': 1.0070905637572303, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.636565, 'bid': 5.750435}, 'Bid': {'ask': 5.7915, 'bid': 5.7915}}
{'Coin': 'ZEC', 'Profit': 1.0054959363078453, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.771350000000005, 'bid': 59.958650000000006}, 'Bid': {'ask': 60.29, 'bid': 60.29}}
{'Coin': 'ETH', 'Profit': 1.012074315673962, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 158.84054999999998, 'bid': 162.04945}, 'Bid': {'ask': 164.03, 'bid': 164.03}}
{'Coin': 'XRP', 'Profit': 1.0082321298924164, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.29457449999999996, 'bid': 0.3005255}, 'Bid': {'ask': 0.30302, 'bid': 0.30302}}
{'Coin': 'BTC', 'Profit': 1.0143687397134513, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5535.4167, 'bid': 5647.2433}, 'Bid': {'ask': 5729.57, 'bid': 5729.57}}
{'Coin': 'LTC', 'Profit': 1.0073763440860215, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.3888, 'bid': 73.8512}, 'Bid': {'ask': 74.4, 'bid': 74.4}}
{'Coin': 'ETC', 'Profit': 1.0085734721312605, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.638545, 'bid': 5.752455}, 'Bid': {'ask': 5.8022, 'bid': 5.8022}}
{'Coin': 'ZEC', 'Profit': 1.0109132156409835, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.76144999999999, 'bid': 59.94855}, 'Bid': {'ask': 60.61, 'bid': 60.61}}
{'Coin': 'ZRX', 'Profit': 1.0106892477064222, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26424882, 'bid': 0.26958718}, 'Bid': {'ask': 0.2725, 'bid': 0.2725}}
{'Coin': 'ETH', 'Profit': 1.0099618157380255, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 158.84054999999998, 'bid': 162.04945}, 'Bid': {'ask': 163.68, 'bid': 163.68}}
{'Coin': 'XRP', 'Profit': 1.0043269550196, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.2937825, 'bid': 0.2997175}, 'Bid': {'ask': 0.30102, 'bid': 0.30102}}
{'Coin': 'BTC', 'Profit': 1.0200159598092773, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5558.30055, 'bid': 5670.5894499999995}, 'Bid': {'ask': 5786.41, 'bid': 5786.41}}
{'Coin': 'LTC', 'Profit': 1.0107617896009673, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.171, 'bid': 73.629}, 'Bid': {'ask': 74.43, 'bid': 74.43}}
{'Coin': 'ETC', 'Profit': 1.0110706896551722, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5.62221, 'bid': 5.735790000000001}, 'Bid': {'ask': 5.8, 'bid': 5.8}}
{'Coin': 'ZEC', 'Profit': 1.0165, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 58.4199, 'bid': 59.6001}, 'Bid': {'ask': 60.6, 'bid': 60.6}}
{'Coin': 'ZRX', 'Profit': 1.007932880235121, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.26469333, 'bid': 0.27004067000000004}, 'Bid': {'ask': 0.2722, 'bid': 0.2722}}
{'Coin': 'ETH', 'Profit': 1.0019249877330714, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 159.50385, 'bid': 162.72615000000002}, 'Bid': {'ask': 163.04, 'bid': 163.04}}
{'Coin': 'XRP', 'Profit': 1.005571949602122, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 0.2939805, 'bid': 0.2999195}, 'Bid': {'ask': 0.3016, 'bid': 0.3016}}
{'Coin': 'BTC', 'Profit': 1.0066120267453977, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 5606.66205, 'bid': 5719.92795}, 'Bid': {'ask': 5758.0, 'bid': 5758.0}}
{'Coin': 'LTC', 'Profit': 1.0051418152350082, 'Ask_Exchange': 'CoinBase', 'Bid_Exchange': 'Binance', 'Ask_Spread': {'ask': 72.20070000000001, 'bid': 73.6593}, 'Bid': {'ask': 74.04, 'bid': 74.04}}
